LeftFrameNumber LeftFrameNumberRaw LeftSeconds LeftPupilX LeftPupilY LeftPupilWidth LeftPupilHeight LeftPupilAngle LeftIrisRadius LeftTorsion LeftUpperEyelid LeftLowerEyelid LeftDataQuality LeftCR1X LeftCR1Y LeftCR2X LeftCR2Y LeftCR3X LeftCR3Y LeftCR4X LeftCR4Y LeftCR5X LeftCR5Y RightFrameNumber RightFrameNumberRaw RightSeconds RightPupilX RightPupilY RightPupilWidth RightPupilHeight RightPupilAngle RightIrisRadius RightTorsion RightUpperEyelid RightLowerEyelid RightDataQuality RightCR1X RightCR1Y RightCR2X RightCR2Y RightCR3X RightCR3Y RightCR4X RightCR4Y RightCR5X RightCR5Y AccelerometerX AccelerometerY AccelerometerZ GyroX GyroY GyroZ MagnetometerX MagnetometerY MagnetometerZ Int0 Int1 Int2 Int3 Int4 Int5 Int6 Int7 Double0 Double1 Double2 Double3 Double4 Double5 Double6 Double7 DebugTimeGrabbedLeft DebugTimeGrabbedRight DebugTimeProcessed
45943 2452 24.7677 158.5381 108.8125 59.1353 60.7852 89.1567 80.0000 NaN 0.0000 0.0000 0.0000 162.0851 109.4894 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45943 2452 24.7677 203.2738 100.8105 57.9349 58.8632 -14.9474 80.0000 NaN 0.0000 0.0000 0.0000 190.5179 100.2321 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.5203 717.0260 717.5259
45944 2453 24.7778 158.8701 108.7603 59.1322 60.7378 89.7861 80.0000 NaN 0.0000 0.0000 0.0000 162.2340 109.4468 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45944 2453 24.7778 203.5724 100.6578 57.9010 59.3150 -10.4004 80.0000 NaN 0.0000 0.0000 0.0000 190.6545 100.0727 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.5355 717.0412 717.5396
45945 2454 24.7879 159.2601 108.6426 58.9669 60.8170 -89.1186 80.0000 NaN 0.0000 0.0000 0.0000 162.4286 109.3265 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45945 2454 24.7879 203.9688 100.2475 57.8621 59.5262 -8.9514 80.0000 NaN 0.0000 0.0000 0.0000 191.1429 99.8572 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.5509 717.0566 717.5548
45946 2455 24.7980 159.6237 108.4600 58.9723 60.9878 -88.4607 80.0000 NaN 0.0000 0.0000 0.0000 162.5714 109.3265 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45946 2455 24.7980 204.4247 99.8783 58.2251 59.2102 -11.5567 80.0000 NaN 0.0000 0.0000 0.0000 191.5000 99.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.5656 717.0726 717.5706
45947 2456 24.8081 160.0013 108.4362 59.0332 60.8740 -88.1943 80.0000 NaN 0.0000 0.0000 0.0000 162.7391 109.3696 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45947 2456 24.8081 204.9810 99.4922 58.3957 59.2937 -13.6309 80.0000 NaN 0.0000 0.0000 0.0000 191.8364 99.3636 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.5806 717.0882 717.5858
45948 2457 24.8182 160.2239 108.3915 59.1602 60.7765 -87.1199 80.0000 NaN 0.0000 0.0000 0.0000 163.2292 109.2500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45948 2457 24.8182 205.3597 99.1667 58.3328 59.3157 -12.1090 80.0000 NaN 0.0000 0.0000 0.0000 192.0714 98.9822 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.5961 717.1039 717.5997
45949 2458 24.8283 160.6229 108.3026 59.0394 60.8149 -87.8365 80.0000 NaN 0.0000 0.0000 0.0000 163.3750 109.2708 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45949 2458 24.8283 205.7944 98.7770 58.3684 59.4390 -14.0534 80.0000 NaN 0.0000 0.0000 0.0000 192.3519 98.7593 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.6111 717.1194 717.6147
45950 2459 24.8384 160.9549 108.2178 59.0998 60.6882 -87.2047 80.0000 NaN 0.0000 0.0000 0.0000 163.5000 109.2917 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45950 2459 24.8384 206.2779 98.2971 58.2528 59.8181 -4.5509 80.0000 NaN 0.0000 0.0000 0.0000 192.6727 98.5636 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.6262 717.1350 717.6309
45951 2460 24.8485 161.2924 108.1723 59.0995 60.7482 89.2875 80.0000 NaN 0.0000 0.0000 0.0000 163.6250 109.2708 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45951 2460 24.8485 206.7631 97.8484 58.3998 59.6811 -3.7366 80.0000 NaN 0.0000 0.0000 0.0000 193.3036 98.3036 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.6418 717.1501 717.6475
45952 2461 24.8586 161.6754 108.2035 59.1566 60.7614 -87.5375 80.0000 NaN 0.0000 0.0000 0.0000 163.9184 109.3878 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45952 2461 24.8586 207.3969 97.4243 58.5193 59.5452 -6.2793 80.0000 NaN 0.0000 0.0000 0.0000 193.5862 97.8966 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.6574 717.1655 717.6617
45953 2462 24.8687 162.0490 108.1785 59.0963 60.7911 -86.9947 80.0000 NaN 0.0000 0.0000 0.0000 164.3265 109.4286 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45953 2462 24.8687 208.0184 96.9861 58.6124 59.8612 -5.3464 80.0000 NaN 0.0000 0.0000 0.0000 194.1754 97.5614 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.6731 717.1806 717.6768
45954 2463 24.8788 162.4390 108.1821 59.1283 60.7237 -86.0232 80.0000 NaN 0.0000 0.0000 0.0000 164.5000 109.3600 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45954 2463 24.8788 208.6299 96.5287 58.6057 59.8879 -3.1427 80.0000 NaN 0.0000 0.0000 0.0000 194.6111 97.3889 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.6890 717.1962 717.6930
45955 2464 24.8889 162.8394 108.2420 59.3635 60.5513 -80.4385 80.0000 NaN 0.0000 0.0000 0.0000 164.7083 109.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45955 2464 24.8889 209.2908 96.0023 58.9701 59.7395 -0.7101 80.0000 NaN 0.0000 0.0000 0.0000 195.1454 97.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.7027 717.2119 717.7068
45956 2465 24.8990 163.2385 108.2300 59.2015 60.7362 -80.9220 80.0000 NaN 0.0000 0.0000 0.0000 164.9184 109.6122 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45956 2465 24.8990 209.9820 95.5993 58.7284 60.1862 0.3043 80.0000 NaN 0.0000 0.0000 0.0000 195.6182 96.6909 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.7179 717.2276 717.7222
45957 2466 24.9091 163.6622 108.2232 59.2753 60.7381 -82.8425 80.0000 NaN 0.0000 0.0000 0.0000 165.3542 109.6458 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45957 2466 24.9091 210.6705 95.1307 58.8466 60.1220 2.8342 80.0000 NaN 0.0000 0.0000 0.0000 196.5000 96.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.7332 717.2427 717.7383
45958 2467 24.9192 164.0793 108.4021 59.4260 60.3899 -79.1748 80.0000 NaN 0.0000 0.0000 0.0000 165.5000 109.7083 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45958 2467 24.9192 211.4442 94.7658 58.9124 60.0884 6.5094 80.0000 NaN 0.0000 0.0000 0.0000 196.7924 96.2830 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.7487 717.2585 717.7518
45959 2468 24.9293 164.5615 108.3539 59.0321 60.9060 -82.1882 80.0000 NaN 0.0000 0.0000 0.0000 165.7551 109.9184 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45959 2468 24.9293 212.0938 94.3107 59.1408 60.0219 3.6067 80.0000 NaN 0.0000 0.0000 0.0000 197.3704 96.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.7637 717.2738 717.7700
45960 2469 24.9394 164.9480 108.4810 59.2466 60.9582 -82.7781 80.0000 NaN 0.0000 0.0000 0.0000 166.0000 110.0833 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45960 2469 24.9394 212.8070 94.0621 59.0257 60.2750 3.7970 80.0000 NaN 0.0000 0.0000 0.0000 198.0000 95.8113 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.7792 717.2889 717.7832
45961 2470 24.9495 165.4761 108.6207 59.0567 61.0055 -85.6460 80.0000 NaN 0.0000 0.0000 0.0000 166.4286 110.3265 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45961 2470 24.9495 213.6265 93.7451 59.3301 60.1237 8.1969 80.0000 NaN 0.0000 0.0000 0.0000 198.5000 95.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.7945 717.3045 717.7987
45962 2471 24.9596 165.9873 108.7979 59.1654 61.0714 -82.8917 80.0000 NaN 0.0000 0.0000 0.0000 166.5294 110.5686 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45962 2471 24.9596 214.4454 93.4093 59.1295 60.3106 7.6799 80.0000 NaN 0.0000 0.0000 0.0000 199.4706 95.5686 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.8098 717.3197 717.8157
45963 2472 24.9697 166.4190 108.9845 59.2385 60.9949 -82.9842 80.0000 NaN 0.0000 0.0000 0.0000 166.8163 110.8163 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45963 2472 24.9697 215.4763 93.1779 59.2063 60.2504 10.7754 80.0000 NaN 0.0000 0.0000 0.0000 199.9623 95.4340 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.8257 717.3346 717.8300
45964 2473 24.9798 167.0276 109.1690 59.2408 60.8438 -81.2552 80.0000 NaN 0.0000 0.0000 0.0000 167.3830 111.0851 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45964 2473 24.9798 216.3688 92.8349 59.3365 60.2295 10.7467 80.0000 NaN 0.0000 0.0000 0.0000 200.6346 95.4231 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.8405 717.3502 717.8444
45965 2474 24.9899 167.7274 109.3435 59.1003 60.9601 -83.0509 80.0000 NaN 0.0000 0.0000 0.0000 167.6531 111.3469 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45965 2474 24.9899 217.3742 92.5733 59.4596 60.3258 12.8101 80.0000 NaN 0.0000 0.0000 0.0000 201.3889 95.0926 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.8562 717.3659 717.8605
45966 2475 25.0000 168.3954 109.6853 59.1223 60.5663 -82.3161 80.0000 NaN 0.0000 0.0000 0.0000 168.2340 111.5532 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45966 2475 25.0000 218.3994 92.2476 59.4257 60.3428 12.6818 80.0000 NaN 0.0000 0.0000 0.0000 202.2453 94.9245 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.8714 717.3814 717.8747
45967 2476 25.0101 169.0045 109.7404 58.9118 60.9819 -83.9478 80.0000 NaN 0.0000 0.0000 0.0000 168.5000 111.7083 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45967 2476 25.0101 219.2805 91.9757 59.3570 60.2819 20.4144 80.0000 NaN 0.0000 0.0000 0.0000 202.8679 94.7736 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.8875 717.3969 717.8925
45968 2477 25.0202 169.6057 110.1184 59.1763 60.4510 -82.6441 80.0000 NaN 0.0000 0.0000 0.0000 168.9149 111.9149 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45968 2477 25.0202 220.1813 91.6859 59.3108 60.5141 15.5881 80.0000 NaN 0.0000 0.0000 0.0000 203.5472 94.5660 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.9033 717.4125 717.9075
45969 2478 25.0303 170.1785 110.3423 59.1208 60.2874 -80.7691 80.0000 NaN 0.0000 0.0000 0.0000 169.2500 112.2292 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45969 2478 25.0303 221.1072 91.4598 59.8411 60.9416 25.0547 80.0000 NaN 0.0000 0.0000 0.0000 204.3265 94.5714 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.9186 717.4280 717.9224
45970 2479 25.0404 170.6893 110.5480 59.2019 60.2875 -80.1573 80.0000 NaN 0.0000 0.0000 0.0000 169.6000 112.4000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45970 2479 25.0404 221.9831 91.3388 59.9383 60.8709 26.7199 80.0000 NaN 0.0000 0.0000 0.0000 204.5686 94.4706 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.9343 717.4432 717.9397
45971 2480 25.0505 171.3859 110.6602 59.0956 60.4564 -80.9101 80.0000 NaN 0.0000 0.0000 0.0000 169.9149 112.6170 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45971 2480 25.0505 222.7083 91.1314 59.9523 61.0321 24.1934 80.0000 NaN 0.0000 0.0000 0.0000 205.5000 94.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.9495 717.4593 717.9541
45972 2481 25.0606 171.9392 110.9675 59.1766 60.1704 -81.4293 80.0000 NaN 0.0000 0.0000 0.0000 170.3750 112.7292 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45972 2481 25.0606 223.6102 90.9255 59.8627 60.9487 29.5985 80.0000 NaN 0.0000 0.0000 0.0000 205.8704 94.2963 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.9651 717.4749 717.9684
45973 2482 25.0707 172.5253 111.0666 59.1287 60.2205 -85.3784 80.0000 NaN 0.0000 0.0000 0.0000 170.7600 113.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45973 2482 25.0707 224.3907 90.6749 59.8928 60.9196 35.9609 80.0000 NaN 0.0000 0.0000 0.0000 206.4815 94.2037 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.9804 717.4898 717.9856
45974 2483 25.0808 173.0862 111.1246 59.0023 60.3794 -83.3917 80.0000 NaN 0.0000 0.0000 0.0000 171.0851 113.0851 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45974 2483 25.0808 225.0271 90.4892 59.8790 60.9522 33.2656 80.0000 NaN 0.0000 0.0000 0.0000 207.0545 94.0546 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 717.9957 717.5053 717.9987
45975 2484 25.0909 173.5562 111.3649 59.0716 59.9726 -82.3175 80.0000 NaN 0.0000 0.0000 0.0000 171.3750 113.2708 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45975 2484 25.0909 225.6939 90.2721 59.8600 60.9628 36.5833 80.0000 NaN 0.0000 0.0000 0.0000 207.4815 93.7778 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 718.0110 717.5203 718.0170
45976 2485 25.1010 173.9716 111.4133 59.0138 59.9080 -90.0000 80.0000 NaN 0.0000 0.0000 0.0000 171.5714 113.3265 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45976 2485 25.1010 226.1760 90.1774 59.8902 61.0757 33.1923 80.0000 NaN 0.0000 0.0000 0.0000 207.7115 93.7115 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 718.0262 717.5356 718.0308
45977 2486 25.1111 174.3590 111.4463 58.8487 60.0573 -85.9184 80.0000 NaN 0.0000 0.0000 0.0000 171.7083 113.5000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45977 2486 25.1111 226.6238 90.1292 59.7744 61.0861 30.0793 80.0000 NaN 0.0000 0.0000 0.0000 208.1509 93.8491 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 718.0418 717.5509 718.0459
45978 2487 25.1212 174.7866 111.5301 58.8070 60.0700 -87.6854 80.0000 NaN 0.0000 0.0000 0.0000 172.2340 113.5532 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45978 2487 25.1212 227.0085 90.1051 59.8703 61.0462 32.1997 80.0000 NaN 0.0000 0.0000 0.0000 208.2963 93.8704 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 718.0575 717.5656 718.0640
45979 2488 25.1313 175.1246 111.6334 58.7733 60.3081 88.6260 80.0000 NaN 0.0000 0.0000 0.0000 172.4286 113.6735 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45979 2488 25.1313 227.4855 90.0848 59.6629 60.9749 31.9420 80.0000 NaN 0.0000 0.0000 0.0000 208.6111 93.9074 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 718.0733 717.5806 718.0767
45980 2489 25.1414 175.4824 111.8126 58.6843 60.0997 -88.7569 80.0000 NaN 0.0000 0.0000 0.0000 172.5532 113.7660 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45980 2489 25.1414 227.9210 89.9493 59.7993 61.0231 40.1079 80.0000 NaN 0.0000 0.0000 0.0000 208.9231 93.8269 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 718.0891 717.5961 718.0930
45981 2490 25.1515 175.8952 111.9591 58.6107 60.0221 -86.0537 80.0000 NaN 0.0000 0.0000 0.0000 172.8298 114.0213 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 45981 2490 25.1515 228.2473 89.9693 59.8121 60.9462 37.4994 80.0000 NaN 0.0000 0.0000 0.0000 209.2830 93.7925 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0 0 0 0 0 0 0 0 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 718.1052 717.6111 718.1096
